WV      	 Sigma   
7080.305	    0.065
7081.577	    0.074
7082.850	    0.066
7084.122	    0.036
7085.395	    0.050
7086.668	    0.063
7087.941	    0.067
7089.214	    0.074
7090.488	    0.075
7091.762	    0.049
7093.036	    0.050
7094.311	    0.023
7095.585	    0.065
7096.860	    0.067
7098.135	    0.059
7099.410	    0.059
7100.686	    0.049
7101.962	    0.043
7103.238	    0.036
7104.514	    0.013
7105.790	    0.066
7107.067	    0.060
7108.344	    0.054
7109.621	    0.065
7110.898	    0.062
7112.176	    0.050
7113.454	    0.083
7114.732	    0.089
7116.010	    0.057
7117.288	    0.060
7118.567	    0.040
7119.846	    0.045
7121.125	    0.049
7122.405	    0.030
7123.684	    0.052
7124.964	    0.019
7126.244	    0.052
7127.525	    0.038
7128.805	    0.030
7130.086	    0.027
7131.367	    0.033
7132.648	    0.023
7133.930	    0.043
7135.212	    0.023
7136.494	    0.023
7137.776	    0.030
7139.058	    0.030
7140.341	    0.036
7141.624	    0.040
7142.907	    0.050
7144.190	    0.033
7145.474	    0.036
7146.757	    0.033
7148.041	    0.033
7149.326	    0.040
7150.610	    0.023
7151.895	    0.038
7153.180	    0.036
7154.465	    0.060
7155.750	    0.096
7160.894	    0.036
7162.181	    0.066
7163.468	    0.027
7164.755	    0.043
7166.042	    0.082
7167.329	    0.126
7168.617	    0.124
7169.905	    0.128
7171.193	    0.165
7172.482	    0.168
7173.770	    0.173
7175.059	    0.183
7176.348	    0.181
7177.638	    0.158
7178.927	    0.147
7180.217	    0.160
7181.507	    0.174
7182.797	    0.191
7184.088	    0.216
7185.379	    0.237
7186.670	    0.217
7187.961	    0.180
7189.252	    0.166
7190.544	    0.189
7191.836	    0.213
7193.128	    0.207
7194.420	    0.178
7195.713	    0.174
7197.006	    0.181
7198.299	    0.196
7199.592	    0.203
7200.885	    0.198
7202.179	    0.193
7203.473	    0.183
7204.767	    0.178
7206.062	    0.155
7207.356	    0.128
7208.651	    0.103
7209.947	    0.110
7211.242	    0.097
7212.538	    0.090
7213.833	    0.095
7215.129	    0.120
7216.426	    0.126
7217.722	    0.126
7219.019	    0.110
7220.316	    0.101
7221.613	    0.130
7222.911	    0.124
7224.208	    0.131
7225.506	    0.149
7226.805	    0.135
7228.103	    0.108
7229.402	    0.102
7230.700	    0.160
7232.000	    0.200
7233.299	    0.218
7234.599	    0.210
7235.898	    0.178
7237.198	    0.161
7238.499	    0.181
7239.799	    0.196
7241.100	    0.195
7242.401	    0.189
7243.702	    0.187
7245.003	    0.183
7246.305	    0.168
7247.607	    0.155
7248.909	    0.153
7250.212	    0.187
7251.514	    0.207
7252.817	    0.195
7254.120	    0.176
7255.423	    0.164
7256.727	    0.158
7258.031	    0.164
7259.335	    0.164
7260.639	    0.156
7261.943	    0.175
7263.248	    0.194
7264.553	    0.195
7265.858	    0.174
7267.164	    0.144
7268.469	    0.140
7269.775	    0.158
7271.081	    0.172
7272.388	    0.175
7273.694	    0.185
7275.001	    0.208
7276.308	    0.212
7277.616	    0.201
7278.923	    0.174
7280.231	    0.139
7281.539	    0.130
7282.847	    0.112
7284.156	    0.107
7285.464	    0.152
7286.773	    0.172
7288.082	    0.185
7289.392	    0.189
7290.701	    0.186
7292.011	    0.178
7293.321	    0.166
7294.632	    0.152
7295.942	    0.141
7297.253	    0.152
7298.564	    0.166
7299.876	    0.181
7301.187	    0.196
7302.499	    0.191
7303.811	    0.179
7305.123	    0.149
7306.436	    0.144
7307.748	    0.161
7309.061	    0.176
7310.374	    0.159
7311.688	    0.131
7313.002	    0.129
7314.315	    0.149
7315.630	    0.161
7316.944	    0.168
7318.259	    0.164
7319.573	    0.130
7320.888	    0.109
7322.204	    0.125
7323.519	    0.139
7324.835	    0.140
7326.151	    0.130
7327.467	    0.115
7328.784	    0.102
7330.101	    0.120
WV      	 Sigma   
4176.646	    0.016
4177.397	    0.010
4178.147	    0.022
4178.898	    0.030
4179.649	    0.036
4180.400	    0.040
4181.151	    0.043
4181.902	    0.045
4182.653	    0.045
4183.405	    0.043
4184.157	    0.038
4184.908	    0.032
4185.660	    0.028
4186.412	    0.025
4187.164	    0.028
4187.917	    0.035
4188.669	    0.042
4189.422	    0.044
4190.174	    0.043
4190.927	    0.037
4191.680	    0.025
4192.433	    0.042
4193.186	    0.050
4193.940	    0.045
4194.693	    0.014
4195.447	    0.018
4196.201	    0.017
4196.955	    0.059
4197.709	    0.056
4198.463	    0.037
4199.217	    0.012
4199.972	    0.031
4200.726	    0.026
4201.481	    0.040
4202.236	    0.044
4202.991	    0.030
4203.746	    0.007
4204.501	    0.018
4205.257	    0.010
4206.012	    0.039
4206.768	    0.051
4207.524	    0.042
4208.280	    0.031
4209.036	    0.037
4209.792	    0.033
4210.548	    0.016
4211.305	    0.024
4212.061	    0.034
4212.818	    0.032
4213.575	    0.033
4214.332	    0.032
4215.089	    0.032
4215.846	    0.014
4216.604	    0.007
4217.361	    0.018
4218.119	    0.024
4218.877	    0.023
4219.635	    0.039
4220.393	    0.044
4221.151	    0.035
4221.910	    0.010
4222.668	    0.010
4223.427	    0.010
4224.186	    0.007
4224.945	    0.032
4225.704	    0.021
4226.463	    0.017
4227.222	    0.029
4227.982	    0.029
4228.741	    0.012
4229.501	    0.033
4230.261	    0.041
4231.021	    0.020
4231.781	    0.021
4232.542	    0.025
4233.302	    0.031
4234.063	    0.012
4234.823	    0.012
4235.584	    0.014
4236.345	    0.021
4237.106	    0.035
4237.868	    0.035
4238.629	    0.031
4239.390	    0.024
4240.152	    0.023
4240.914	    0.010
4241.676	    0.016
4242.438	    0.021
4243.200	    0.016
4243.963	    0.033
4244.725	    0.021
4245.488	    0.022
4246.250	    0.021
4247.013	    0.037
4247.776	    0.036
4248.540	    0.026
4249.303	    0.024
4250.066	    0.025
4250.830	    0.029
4251.594	    0.036
4252.357	    0.051
4253.121	    0.037
4253.886	    0.033
4254.650	    0.032
4255.414	    0.034
4256.179	    0.038
4256.944	    0.021
4257.708	    0.012
4258.473	    0.028
4259.238	    0.043
4260.004	    0.036
4260.769	    0.031
4261.535	    0.030
4262.300	    0.029
4263.066	    0.040
4263.832	    0.047
4264.598	    0.050
4265.364	    0.028
4266.130	    0.029
4266.897	    0.043
4267.664	    0.052
4268.430	    0.029
4269.197	    0.034
4269.964	    0.029
4270.731	    0.017
4271.499	    0.007
4272.266	    0.030
4273.034	    0.035
4273.801	    0.037
4274.569	    0.039
4275.337	    0.026
4276.105	    0.035
4276.874	    0.042
4277.642	    0.046
4278.411	    0.047
4279.179	    0.042
4279.948	    0.041
4280.717	    0.042
4281.486	    0.035
4282.255	    0.045
4283.025	    0.050
4283.794	    0.050
4284.564	    0.032
4285.334	    0.007
4286.104	    0.018
4286.874	    0.033
4287.644	    0.042
4288.414	    0.031
4289.185	    0.034
4289.955	    0.042
4290.726	    0.052
4291.497	    0.054
4292.268	    0.052
4293.039	    0.045
4293.811	    0.035
4294.582	    0.053
4295.354	    0.050
4296.125	    0.052
4296.897	    0.056
4297.669	    0.056
4298.441	    0.044
4299.214	    0.053
4299.986	    0.059
4300.759	    0.059
4301.531	    0.054
4302.304	    0.044
4303.077	    0.043
4303.850	    0.050
4304.623	    0.040
4305.397	    0.041
4306.170	    0.050
4306.944	    0.061
4307.718	    0.071
4308.492	    0.061
4309.266	    0.057
4310.040	    0.054
4310.814	    0.047
4311.589	    0.051
4312.364	    0.053
4313.138	    0.050
4313.913	    0.039
4314.688	    0.023
4315.464	    0.039
4316.239	    0.045
4317.014	    0.046
4317.790	    0.049
4318.566	    0.052
4319.342	    0.050
4320.118	    0.047
4320.894	    0.045
4321.670	    0.051
4322.447	    0.052
4323.223	    0.052
4324.000	    0.049
4324.777	    0.048
4325.554	    0.060
4326.331	    0.056
4327.108	    0.048
4327.886	    0.044
4328.663	    0.031
4329.441	    0.037
4330.219	    0.046
4330.997	    0.053
4331.775	    0.046
4332.553	    0.057
4333.332	    0.053
4334.110	    0.042
4334.889	    0.052
4335.668	    0.020
4336.447	    0.031
4337.226	    0.048
4338.005	    0.062
4338.784	    0.043
4339.564	    0.036
4340.344	    0.042
4341.123	    0.051
4341.903	    0.051
4342.683	    0.021
4343.464	    0.016
4344.244	    0.010
4345.024	    0.026
4345.805	    0.021
4346.586	    0.012
4347.367	    0.017
4348.148	    0.029
4348.929	    0.022
4349.710	    0.016
4350.492	    0.024
4351.274	    0.027
4352.055	    0.030
4352.837	    0.046
4353.619	    0.049
4354.402	    0.048
4355.184	    0.044
4355.966	    0.035
4356.749	    0.041
4357.532	    0.049
4358.315	    0.056
4359.098	    0.063
4359.881	    0.054
4360.664	    0.050
4361.448	    0.048
4362.231	    0.049
4363.015	    0.054
4363.799	    0.051
4364.583	    0.055
4365.367	    0.058
4366.151	    0.050
4366.936	    0.043
4367.720	    0.058
4368.505	    0.055
4369.290	    0.012
4370.075	    0.057
4370.860	    0.047
4371.645	    0.044
4372.431	    0.041
4373.216	    0.012
4374.002	    0.052
4374.788	    0.055
4375.574	    0.061
4376.360	    0.070
4377.146	    0.064
4377.933	    0.050
4378.719	    0.047
4379.506	    0.052
4380.293	    0.060
4381.080	    0.053
4390.535	    0.049
4391.324	    0.052
4392.113	    0.030
4392.902	    0.012
4393.691	    0.025
4394.480	    0.046
4395.270	    0.049
4396.059	    0.048
4396.849	    0.047
4397.639	    0.043
4398.429	    0.036
4399.220	    0.052
4400.010	    0.048
4400.801	    0.043
4401.591	    0.040
4402.382	    0.041
4403.173	    0.047
4403.964	    0.051
4404.755	    0.056
4405.547	    0.065
4406.338	    0.053
4407.130	    0.061
4407.922	    0.051
4408.714	    0.041
4409.506	    0.055
4410.298	    0.055
4411.090	    0.060
4411.883	    0.056
4412.675	    0.045
4413.468	    0.049
4414.261	    0.058
4415.054	    0.048
4415.848	    0.038
4416.641	    0.037
4417.434	    0.028
4418.228	    0.037
4419.022	    0.039
4419.816	    0.038
4420.610	    0.038
4421.404	    0.030
4422.199	    0.037
4422.993	    0.035
4423.788	    0.029
4424.583	    0.023
4425.377	    0.031
4426.173	    0.026
4426.968	    0.036
4427.763	    0.049
4428.559	    0.039
4429.354	    0.027
4430.150	    0.038
4430.946	    0.043
4431.742	    0.039
4432.538	    0.035
4433.335	    0.030
4434.131	    0.039
4434.928	    0.045
4435.725	    0.039
4436.522	    0.022
4437.319	    0.012
4438.116	    0.026
4438.913	    0.026
4439.711	    0.025
4440.509	    0.022
4441.306	    0.030
4442.104	    0.041
4442.902	    0.043
4443.701	    0.039
4444.499	    0.028
4445.298	    0.022
4446.096	    0.016
4446.895	    0.016
4447.694	    0.024
4448.493	    0.016
4449.292	    0.028
4450.092	    0.035
4450.891	    0.040
4451.691	    0.037
4452.491	    0.017
4453.291	    0.021
4454.091	    0.029
4454.891	    0.032
4455.691	    0.039
4456.492	    0.030
4457.293	    0.035
4458.093	    0.041
4458.894	    0.040
4459.695	    0.040
4460.497	    0.043
4461.298	    0.033
4462.100	    0.007
4462.901	    0.027
4463.703	    0.029
4464.505	    0.010
4465.307	    0.032
4466.109	    0.040
4466.912	    0.035
4467.714	    0.020
4468.517	    0.014
4469.320	    0.021
4470.123	    0.022
4470.926	    0.029
4471.729	    0.029
4472.533	    0.034
4473.336	    0.040
4474.140	    0.044
4474.944	    0.043
4475.748	    0.041
4476.552	    0.039
4477.356	    0.037
4478.161	    0.033
4478.965	    0.028
4479.770	    0.021
4480.575	    0.014
4481.380	    0.014
4482.185	    0.021
4482.990	    0.029
4483.796	    0.035
4484.601	    0.039
4485.407	    0.039
4486.213	    0.037
4487.019	    0.030
4487.825	    0.022
4488.631	    0.014
4489.438	    0.012
4490.244	    0.018
4491.051	    0.025
4491.858	    0.030
4492.665	    0.033
4493.472	    0.035
4494.280	    0.034
4495.087	    0.033
4495.895	    0.030
4496.702	    0.026
4497.510	    0.020
4498.318	    0.010
4499.127	    0.010
4499.935	    0.021
4500.743	    0.016
4501.552	    0.024
4502.361	    0.031
4503.170	    0.016
4503.979	    0.010
4504.788	    0.017
4505.597	    0.014
4506.407	    0.010
4507.216	    0.021
4508.026	    0.016
4508.836	    0.016
4509.646	    0.007
4510.456	    0.018
4511.267	    0.029
4512.077	    0.027
4512.888	    0.036
4513.699	    0.037
4514.510	    0.036
4515.321	    0.037
4516.132	    0.044
4516.943	    0.045
4517.755	    0.051
4518.567	    0.053
4519.379	    0.050
4520.191	    0.031
4521.003	    0.028
4521.815	    0.029
4522.627	    0.031
4523.440	    0.033
4524.253	    0.034
4525.065	    0.037
4525.878	    0.037
4526.692	    0.031
4527.505	    0.012
4528.318	    0.007
4529.132	    0.010
4529.946	    0.010
4530.759	    0.016
4531.573	    0.030
4532.388	    0.053
4533.202	    0.046
4534.016	    0.035
4534.831	    0.021
4535.646	    0.018
4536.461	    0.037
4537.276	    0.039
4538.091	    0.037
4538.906	    0.026
4539.722	    0.012
4540.537	    0.026
4541.353	    0.026
4542.169	    0.028
4542.985	    0.021
4543.801	    0.020
4544.618	    0.026
4545.434	    0.023
4546.251	    0.022
4547.068	    0.020
4547.885	    0.026
4548.702	    0.033
4549.519	    0.038
4550.336	    0.030
4551.154	    0.031
4551.972	    0.032
4552.789	    0.033
4553.607	    0.032
4554.425	    0.026
4555.244	    0.027
4556.062	    0.031
4556.881	    0.034
4557.699	    0.035
4558.518	    0.041
4559.337	    0.033
4560.156	    0.031
4560.976	    0.028
4561.795	    0.014
4562.615	    0.030
4563.435	    0.021
4564.254	    0.030
4565.074	    0.023
4565.895	    0.010
4566.715	    0.017
4567.535	    0.039
4568.356	    0.041
4569.177	    0.046
4569.998	    0.041
4570.819	    0.022
4571.640	    0.024
4572.461	    0.031
4573.283	    0.029
4574.105	    0.018
4574.926	    0.016
4575.748	    0.023
4576.570	    0.012
4577.393	    0.007
4578.215	    0.016
4579.038	    0.016
4579.860	    0.014
4580.683	    0.022
4581.506	    0.038
4582.329	    0.024
4583.153	    0.016
4583.976	    0.014
4584.800	    0.042
4585.623	    0.021
4586.447	    0.018
4587.271	    0.016
4588.095	    0.018
4588.920	    0.020
4589.744	    0.028
4590.569	    0.032
4591.394	    0.032
4592.219	    0.027
4593.044	    0.031
4593.869	    0.027
4594.694	    0.007
4595.520	    0.028
4596.345	    0.018
4597.171	    0.014
4597.997	    0.018
4598.823	    0.010
4599.649	    0.007
4600.476	    0.023
4601.302	    0.030
4602.129	    0.033
4602.956	    0.032
4603.783	    0.030
4604.610	    0.012
4605.437	    0.012
4606.265	    0.012
4607.092	    0.024
4607.920	    0.025
4608.748	    0.028
4609.576	    0.033
4610.404	    0.035
4611.232	    0.037
4612.061	    0.040
4612.890	    0.033
4613.718	    0.033
4614.547	    0.024
4615.376	    0.020
4616.206	    0.033
4617.035	    0.032
4617.864	    0.024
4618.694	    0.012
4619.524	    0.024
4620.354	    0.020
4621.184	    0.017
4622.014	    0.014
4622.845	    0.020
4623.675	    0.023
4624.506	    0.017
4625.337	    0.031
4626.168	    0.030
4626.999	    0.027
4627.830	    0.029
4628.662	    0.007
4629.493	    0.007
4630.325	    0.022
4631.157	    0.024
4631.989	    0.026
4632.821	    0.028
4633.654	    0.020
4634.486	    0.018
4635.319	    0.021
4636.152	    0.014
4636.985	    0.007
4637.818	    0.010
4638.651	    0.012
4639.484	    0.028
4640.318	    0.040
4641.152	    0.041
4641.985	    0.024
4642.819	    0.012
4643.654	    0.012
4644.488	    0.023
4645.322	    0.035
4646.157	    0.010
4646.992	    0.020
4647.827	    0.022
4648.662	    0.022
4649.497	    0.022
4650.332	    0.022
4651.168	    0.030
4652.003	    0.021
4652.839	    0.021
4653.675	    0.012
4654.511	    0.012
4655.347	    0.010
4656.184	    0.026
4657.020	    0.020
4657.857	    0.025
4658.694	    0.033
4659.531	    0.025
4660.368	    0.022
4661.205	    0.025
4662.043	    0.025
4662.881	    0.020
4663.718	    0.012
4664.556	    0.023
4665.394	    0.014
4666.232	    0.016
4667.071	    0.018
4667.909	    0.007
4668.748	    0.017
4669.587	    0.021
4670.426	    0.010
4671.265	    0.014
4672.104	    0.016
4672.944	    0.024
4673.783	    0.027
4674.623	    0.024
4675.463	    0.012
4676.303	    0.007
4677.143	    0.020
4677.983	    0.035
4678.824	    0.038
4679.664	    0.033
4680.505	    0.024
4681.346	    0.007
4682.187	    0.017
4683.028	    0.010
4683.870	    0.012
4684.711	    0.014
4685.553	    0.024
4686.395	    0.024
4687.237	    0.007
4688.079	    0.026
4688.921	    0.029
4689.764	    0.007
4690.606	    0.041
4691.449	    0.042
4692.292	    0.012
4693.135	    0.017
4693.978	    0.007
4694.821	    0.020
4695.665	    0.040
4696.508	    0.030
4697.352	    0.031
4698.196	    0.022
4699.040	    0.010
4699.885	    0.010
4700.729	    0.016
4701.574	    0.016
4702.418	    0.010
4703.263	    0.014
4704.108	    0.026
4704.953	    0.033
4705.799	    0.031
4706.644	    0.007
4707.490	    0.028
4708.335	    0.014
4709.181	    0.018
4710.027	    0.017
4710.874	    0.033
4711.720	    0.033
4712.567	    0.033
4713.413	    0.034
4714.260	    0.032
4715.107	    0.030
4715.954	    0.033
4716.802	    0.037
4717.649	    0.035
4718.497	    0.024
4719.344	    0.034
4720.192	    0.036
4721.040	    0.033
4721.888	    0.030
4722.737	    0.033
4723.585	    0.014
4724.434	    0.030
4725.283	    0.034
4726.132	    0.035
4726.981	    0.033
4727.830	    0.026
4728.680	    0.014
4729.529	    0.021
4730.379	    0.020
4731.229	    0.020
4732.079	    0.018
4732.929	    0.014
4733.779	    0.021
4734.630	    0.012
4735.480	    0.018
4736.331	    0.010
4737.182	    0.022
4738.033	    0.028
4738.885	    0.012
4739.736	    0.018
4740.588	    0.030
4741.439	    0.021
4742.291	    0.031
4743.143	    0.020
4743.995	    0.025
4744.848	    0.034
4745.700	    0.040
4746.553	    0.042
4747.406	    0.031
4748.259	    0.026
4749.112	    0.033
4749.965	    0.026
4750.818	    0.022
4751.672	    0.037
4752.526	    0.030
4753.379	    0.020
4754.233	    0.022
4755.088	    0.030
4755.942	    0.018
4756.796	    0.021
4757.651	    0.020
4758.506	    0.034
4759.361	    0.041
4760.216	    0.043
4761.071	    0.042
4761.926	    0.037
4762.782	    0.023
4763.638	    0.023
4764.494	    0.033
4765.350	    0.035
4766.206	    0.025
4767.062	    0.021
4767.919	    0.035
4768.775	    0.010
4769.632	    0.021
4770.489	    0.014
4771.346	    0.014
4772.203	    0.016
4773.061	    0.028
4773.918	    0.037
4774.776	    0.037
4775.634	    0.040
4776.492	    0.037
4777.350	    0.030
4778.208	    0.030
4779.067	    0.035
4779.925	    0.032
4780.784	    0.037
4781.643	    0.041
4782.502	    0.041
4783.361	    0.035
4784.221	    0.030
4785.080	    0.041
4785.940	    0.025
4786.800	    0.012
4787.660	    0.020
4788.520	    0.027
4789.381	    0.035
4790.241	    0.026
4791.102	    0.021
4791.962	    0.032
4792.823	    0.025
4793.684	    0.007
4794.546	    0.007
4795.407	    0.021
4796.269	    0.021
4797.130	    0.025
4797.992	    0.010
4798.854	    0.025
4799.717	    0.021
4800.579	    0.016
4801.441	    0.026
4802.304	    0.024
4803.167	    0.035
4804.030	    0.034
4804.893	    0.033
4805.756	    0.010
4806.620	    0.018
4807.483	    0.026
4808.347	    0.035
4809.211	    0.034
4810.075	    0.024
4810.939	    0.024
4811.803	    0.017
4812.668	    0.016
4813.533	    0.033
4814.397	    0.043
4815.262	    0.042
4816.128	    0.021
4816.993	    0.017
4817.858	    0.020
4818.724	    0.024
4819.590	    0.028
4820.456	    0.028
4821.322	    0.028
4822.188	    0.030
4823.054	    0.027
4823.921	    0.035
4824.787	    0.034
4825.654	    0.014
4826.521	    0.010
4827.388	    0.025
4828.256	    0.034
4829.123	    0.028
4829.991	    0.010
4830.859	    0.023
4831.727	    0.031
4832.595	    0.031
4833.463	    0.029
4834.331	    0.021
4835.200	    0.010
4836.069	    0.017
4836.937	    0.016
4837.806	    0.007
4838.676	    0.016
4839.545	    0.017
4840.415	    0.021
4841.284	    0.017
4842.154	    0.025
4843.024	    0.027
4843.894	    0.021
4844.764	    0.007
4845.635	    0.010
4846.505	    0.017
4847.376	    0.028
4848.247	    0.032
4849.118	    0.018
4849.989	    0.020
4850.861	    0.027
4851.732	    0.034
4852.604	    0.031
4853.476	    0.026
4854.348	    0.024
4855.220	    0.023
4856.092	    0.018
4856.965	    0.022
4857.837	    0.033
4858.710	    0.021
4859.583	    0.032
4860.456	    0.020
4861.329	    0.018
4862.203	    0.029
4863.076	    0.020
4863.950	    0.017
4864.824	    0.018
4865.698	    0.007
4866.572	    0.010
4867.447	    0.016
4868.321	    0.033
4869.196	    0.033
4870.071	    0.035
4870.946	    0.046
4871.821	    0.023
4872.696	    0.027
4873.571	    0.037
4874.447	    0.031
4875.323	    0.023
4876.199	    0.038
4877.075	    0.052
4877.951	    0.050
4878.827	    0.037
4879.704	    0.026
4880.581	    0.007
4881.458	    0.024
4882.335	    0.036
4883.212	    0.037
4884.089	    0.037
4884.967	    0.044
4885.844	    0.033
4886.722	    0.043
4887.600	    0.046
4888.478	    0.042
4889.356	    0.041
4890.235	    0.046
4891.114	    0.047
4891.992	    0.030
4892.871	    0.025
4893.750	    0.037
4894.630	    0.040
4895.509	    0.040
4896.388	    0.043
4897.268	    0.045
4898.148	    0.042
4899.028	    0.046
4899.908	    0.044
4900.789	    0.051
4901.669	    0.054
4902.550	    0.048
4903.431	    0.042
4904.312	    0.043
4905.193	    0.043
4906.074	    0.037
4906.955	    0.010
4907.837	    0.043
4908.719	    0.075
4909.601	    0.103
4910.483	    0.128
4911.365	    0.147
4912.247	    0.155
4913.130	    0.149
4914.013	    0.128
4914.896	    0.095
4915.779	    0.057
4916.662	    0.016
4917.545	    0.043
4918.429	    0.048
4919.312	    0.048
4920.196	    0.053
4921.080	    0.052
4921.964	    0.042
4922.849	    0.048
4923.733	    0.056
4924.618	    0.056
4925.502	    0.055
4926.387	    0.059
4927.273	    0.057
4928.158	    0.045
4929.043	    0.045
4929.929	    0.055
4930.815	    0.051
4931.700	    0.048
4932.586	    0.050
4933.473	    0.051
4934.359	    0.046
4935.246	    0.051
4936.132	    0.061
4937.019	    0.058
4937.906	    0.057
4938.793	    0.049
4939.681	    0.043
4940.568	    0.043
4941.456	    0.044
4942.344	    0.048
4943.232	    0.051
4944.120	    0.048
4945.008	    0.032
4945.896	    0.037
4946.785	    0.045
4947.674	    0.042
4948.563	    0.035
4949.452	    0.039
4950.341	    0.041
4951.230	    0.039
4952.120	    0.040
4953.010	    0.040
4953.900	    0.045
4954.790	    0.053
4955.680	    0.055
4956.570	    0.044
4957.461	    0.038
4958.351	    0.041
4959.242	    0.040
4960.133	    0.042
4961.024	    0.048
4961.916	    0.052
4962.807	    0.048
4963.699	    0.042
4964.591	    0.052
4965.483	    0.043
4966.375	    0.050
4967.267	    0.050
4968.159	    0.043
4969.052	    0.049
4969.945	    0.043
4970.838	    0.029
4971.731	    0.023
4972.624	    0.034
4973.518	    0.051
4974.411	    0.055
4975.305	    0.037
4976.199	    0.044
4977.093	    0.050
4977.987	    0.050
4978.881	    0.045
4979.776	    0.034
4980.671	    0.021
4981.565	    0.041
4982.460	    0.042
4983.356	    0.047
4984.251	    0.041
4985.146	    0.037
4986.042	    0.039
4986.938	    0.041
4987.834	    0.044
4988.730	    0.049
4989.626	    0.047
4990.523	    0.052
4991.419	    0.043
4992.316	    0.036
4993.213	    0.039
4994.110	    0.047
4995.007	    0.046
4995.905	    0.036
4996.802	    0.023
4997.700	    0.018
4998.598	    0.033
4999.496	    0.034
5000.394	    0.034
5001.293	    0.033
5002.191	    0.033
5003.090	    0.035
5003.989	    0.042
5004.888	    0.047
5005.787	    0.043
5006.687	    0.029
5007.586	    0.021
5008.486	    0.037
5009.386	    0.043
5010.286	    0.041
5011.186	    0.033
5012.086	    0.023
5012.987	    0.014
5013.887	    0.014
5014.788	    0.014
5015.689	    0.037
5016.590	    0.033
5017.492	    0.031
5018.393	    0.037
5019.295	    0.037
5020.197	    0.037
5021.098	    0.040
5022.001	    0.037
5022.903	    0.043
5023.805	    0.036
5024.708	    0.041
5025.611	    0.042
5026.514	    0.045
5027.417	    0.041
5028.320	    0.035
5029.223	    0.037
5030.127	    0.046
5031.031	    0.051
5031.935	    0.042
5032.839	    0.055
5033.743	    0.047
5034.647	    0.048
5035.552	    0.050
5036.456	    0.055
5037.361	    0.048
5038.266	    0.038
5039.172	    0.049
5040.077	    0.046
5040.982	    0.012
5041.888	    0.040
5042.794	    0.032
5043.700	    0.039
5044.606	    0.050
5045.513	    0.037
5046.419	    0.035
5047.326	    0.047
5048.233	    0.042
5049.140	    0.050
5050.047	    0.025
5050.954	    0.046
5051.861	    0.042
5052.769	    0.017
5053.677	    0.039
5054.585	    0.030
5055.493	    0.031
5056.401	    0.051
5057.310	    0.070
5058.218	    0.086
5059.127	    0.091
5060.036	    0.094
5060.945	    0.082
5061.855	    0.058
5062.764	    0.039
5063.674	    0.024
5064.583	    0.018
5065.493	    0.035
5066.403	    0.037
5067.314	    0.026
5068.224	    0.041
5069.135	    0.049
5070.045	    0.043
5070.956	    0.046
5071.867	    0.045
5072.779	    0.037
5073.690	    0.035
5074.602	    0.039
5075.513	    0.036
5076.425	    0.034
5077.337	    0.042
5078.249	    0.037
5079.162	    0.020
5080.074	    0.024
5080.987	    0.023
5081.900	    0.029
5082.813	    0.029
5083.726	    0.032
5084.640	    0.035
5085.553	    0.033
5086.467	    0.035
5087.381	    0.037
5088.295	    0.036
5089.209	    0.037
5090.123	    0.028
5091.038	    0.025
5091.952	    0.010
5092.867	    0.012
5093.782	    0.007
5094.697	    0.024
5095.613	    0.035
5096.528	    0.038
5097.444	    0.035
5098.360	    0.026
5099.276	    0.023
5100.192	    0.020
5101.108	    0.016
5102.025	    0.016
5102.941	    0.012
5103.858	    0.014
5104.775	    0.030
5105.692	    0.043
5106.610	    0.044
5107.527	    0.033
5108.445	    0.012
5109.363	    0.029
5110.281	    0.029
5111.199	    0.014
5112.117	    0.016
5113.036	    0.017
5113.954	    0.012
5114.873	    0.023
5115.792	    0.014
5116.711	    0.014
5117.630	    0.027
5118.550	    0.035
5119.469	    0.026
5120.389	    0.024
5121.309	    0.021
5122.229	    0.016
5123.150	    0.014
5124.070	    0.024
5124.991	    0.024
5125.911	    0.014
5126.832	    0.012
5127.753	    0.014
5128.675	    0.018
5129.596	    0.007
5130.518	    0.028
5131.440	    0.017
5132.362	    0.028
5133.284	    0.027
5134.206	    0.024
5135.128	    0.021
5136.051	    0.030
5136.974	    0.038
5137.897	    0.030
5138.820	    0.012
5139.743	    0.014
5140.666	    0.027
5141.590	    0.026
5142.514	    0.014
5143.438	    0.025
5144.362	    0.024
5145.286	    0.017
5146.211	    0.012
5147.135	    0.012
5148.060	    0.021
5148.985	    0.022
5149.910	    0.010
5150.835	    0.021
5151.761	    0.010
5152.686	    0.026
5153.612	    0.032
5154.538	    0.042
5155.464	    0.030
5156.390	    0.033
5157.317	    0.012
5158.243	    0.024
5159.170	    0.014
5160.097	    0.007
5161.024	    0.010
5161.951	    0.025
5162.879	    0.012
5163.806	    0.035
5164.734	    0.033
5165.662	    0.012
5166.590	    0.007
5167.518	    0.023
5168.447	    0.017
5169.375	    0.031
5170.304	    0.022
5171.233	    0.007
5172.162	    0.016
5173.091	    0.018
5174.021	    0.018
5174.950	    0.035
5175.880	    0.027
5176.810	    0.021
5177.740	    0.016
5178.670	    0.012
5179.601	    0.035
5180.531	    0.036
5181.462	    0.024
5182.393	    0.021
5183.324	    0.026
5184.255	    0.010
5185.187	    0.021
5186.118	    0.007
5187.050	    0.007
5187.982	    0.016
5188.914	    0.025
5189.846	    0.025
5190.779	    0.023
5191.712	    0.017
5192.644	    0.025
5193.577	    0.024
5194.510	    0.030
5195.444	    0.039
5196.377	    0.036
