WV      	 Sigma   
7184.088	    0.126
7185.379	    0.136
7186.670	    0.124
7187.961	    0.102
7189.252	    0.096
7190.544	    0.109
7191.836	    0.118
7193.128	    0.114
7194.420	    0.099
7195.713	    0.095
7197.006	    0.096
7198.299	    0.111
7199.592	    0.119
7200.885	    0.115
7202.179	    0.110
7203.473	    0.102
7204.767	    0.101
7206.062	    0.090
7207.356	    0.082
7208.651	    0.069
7209.947	    0.057
7211.242	    0.045
7212.538	    0.055
7213.833	    0.067
7215.129	    0.070
7216.426	    0.067
7217.722	    0.058
7219.019	    0.053
7220.316	    0.051
7221.613	    0.069
7222.911	    0.076
7224.208	    0.072
7225.506	    0.081
7226.805	    0.083
7228.103	    0.077
7229.402	    0.081
7230.700	    0.099
7232.000	    0.118
7233.299	    0.129
7234.599	    0.119
7235.898	    0.100
7237.198	    0.084
7238.499	    0.093
7239.799	    0.105
7241.100	    0.108
7242.401	    0.109
7243.702	    0.110
7245.003	    0.105
7246.305	    0.094
7247.607	    0.090
7248.909	    0.089
7250.212	    0.106
7251.514	    0.120
7252.817	    0.115
7254.120	    0.101
7255.423	    0.091
7256.727	    0.091
7258.031	    0.094
7259.335	    0.093
7260.639	    0.094
7261.943	    0.101
7263.248	    0.110
7264.553	    0.110
7265.858	    0.096
7267.164	    0.088
7268.469	    0.085
7269.775	    0.091
7271.081	    0.105
7272.388	    0.102
7273.694	    0.100
7275.001	    0.117
7276.308	    0.126
7277.616	    0.118
7278.923	    0.092
7280.231	    0.072
7281.539	    0.066
7282.847	    0.070
7284.156	    0.071
7285.464	    0.089
7286.773	    0.094
7288.082	    0.109
7289.392	    0.116
7290.701	    0.116
7292.011	    0.107
7293.321	    0.097
7294.632	    0.091
7295.942	    0.087
7297.253	    0.088
7298.564	    0.090
7299.876	    0.099
7301.187	    0.109
7302.499	    0.110
7303.811	    0.101
7305.123	    0.085
7306.436	    0.086
7307.748	    0.093
7309.061	    0.099
7310.374	    0.097
7311.688	    0.091
7313.002	    0.093
7314.315	    0.091
7315.630	    0.095
7316.944	    0.104
7318.259	    0.098
7319.573	    0.082
7320.888	    0.071
7322.204	    0.076
7323.519	    0.079
7324.835	    0.084
7326.151	    0.083
7327.467	    0.074
7328.784	    0.063
7330.101	    0.072
WV      	 Sigma   
4176.646	    0.013
4177.397	    0.020
4178.147	    0.031
4178.898	    0.038
4179.649	    0.043
4180.400	    0.046
4181.151	    0.047
4181.902	    0.047
4182.653	    0.045
4183.405	    0.041
4184.157	    0.034
4184.908	    0.029
4185.660	    0.028
4186.412	    0.030
4187.164	    0.035
4187.917	    0.043
4188.669	    0.042
4189.422	    0.037
4190.174	    0.028
4190.927	    0.011
4191.680	    0.036
4192.433	    0.037
4193.186	    0.039
4193.940	    0.049
4194.693	    0.043
4195.447	    0.008
4196.201	    0.029
4196.955	    0.030
4197.709	    0.028
4198.463	    0.022
4199.217	    0.011
4199.972	    0.024
4200.726	    0.022
4201.481	    0.029
4202.236	    0.032
4202.991	    0.033
4203.746	    0.028
4204.501	    0.024
4205.257	    0.024
4206.012	    0.033
4206.768	    0.031
4207.524	    0.027
4208.280	    0.024
4209.036	    0.028
4209.792	    0.033
4210.548	    0.034
4211.305	    0.034
4212.061	    0.030
4212.818	    0.028
4213.575	    0.017
4214.332	    0.035
4215.089	    0.038
4215.846	    0.017
4216.604	    0.008
4217.361	    0.013
4218.119	    0.029
4218.877	    0.023
4219.635	    0.028
4220.393	    0.030
4221.151	    0.028
4221.910	    0.019
4222.668	    0.020
4223.427	    0.027
4224.186	    0.008
4224.945	    0.032
4225.704	    0.027
4226.463	    0.022
4227.222	    0.022
4227.982	    0.017
4228.741	    0.019
4229.501	    0.008
4230.261	    0.030
4231.021	    0.017
4231.781	    0.031
4232.542	    0.031
4233.302	    0.013
4234.063	    0.017
4234.823	    0.019
4235.584	    0.017
4236.345	    0.015
4237.106	    0.040
4237.868	    0.053
4238.629	    0.046
4239.390	    0.015
4240.152	    0.030
4240.914	    0.011
4241.676	    0.017
4242.438	    0.008
4243.200	    0.008
4243.963	    0.035
4244.725	    0.041
4245.488	    0.041
4246.250	    0.034
4247.013	    0.017
4247.776	    0.015
4248.540	    0.017
4249.303	    0.030
4250.066	    0.020
4250.830	    0.020
4251.594	    0.020
4252.357	    0.027
4253.121	    0.025
4253.886	    0.013
4254.650	    0.027
4255.414	    0.047
4256.179	    0.024
4256.944	    0.029
4257.708	    0.020
4258.473	    0.020
4259.238	    0.044
4260.004	    0.037
4260.769	    0.032
4261.535	    0.031
4262.300	    0.019
4263.066	    0.031
4263.832	    0.037
4264.598	    0.041
4265.364	    0.041
4266.130	    0.043
4266.897	    0.041
4267.664	    0.036
4268.430	    0.024
4269.197	    0.044
4269.964	    0.049
4270.731	    0.045
4271.499	    0.033
4272.266	    0.019
4273.034	    0.020
4273.801	    0.017
4274.569	    0.013
4275.337	    0.038
4276.105	    0.036
4276.874	    0.032
4277.642	    0.025
4278.411	    0.040
4279.179	    0.033
4279.948	    0.033
4280.717	    0.037
4281.486	    0.034
4282.255	    0.033
4283.025	    0.033
4283.794	    0.033
4284.564	    0.033
4285.334	    0.044
4286.104	    0.051
4286.874	    0.053
4287.644	    0.045
4288.414	    0.038
4289.185	    0.030
4289.955	    0.033
4290.726	    0.045
4291.497	    0.050
4292.268	    0.061
4293.039	    0.064
4293.811	    0.059
4294.582	    0.038
4295.354	    0.033
4296.125	    0.033
4296.897	    0.038
4297.669	    0.049
4298.441	    0.019
4299.214	    0.011
4299.986	    0.017
4300.759	    0.043
4301.531	    0.024
4302.304	    0.020
4303.077	    0.028
4303.850	    0.040
4304.623	    0.055
4305.397	    0.054
4306.170	    0.050
4306.944	    0.043
4307.718	    0.011
4308.492	    0.042
4309.266	    0.049
4310.040	    0.049
4310.814	    0.042
4311.589	    0.049
4312.364	    0.054
4313.138	    0.055
4313.913	    0.051
4314.688	    0.041
4315.464	    0.045
4316.239	    0.047
4317.014	    0.049
4317.790	    0.054
4318.566	    0.054
4319.342	    0.051
4320.118	    0.053
4320.894	    0.059
4321.670	    0.044
4322.447	    0.043
4323.223	    0.042
4324.000	    0.038
4324.777	    0.041
4325.554	    0.058
4326.331	    0.055
4327.108	    0.047
4327.886	    0.043
4328.663	    0.038
4329.441	    0.047
4330.219	    0.060
4330.997	    0.074
4331.775	    0.060
4332.553	    0.058
4333.332	    0.057
4334.110	    0.057
4334.889	    0.060
4335.668	    0.070
4336.447	    0.061
4337.226	    0.055
4338.005	    0.066
4338.784	    0.051
4339.564	    0.065
4340.344	    0.066
4341.123	    0.056
4341.903	    0.057
4342.683	    0.054
4343.464	    0.053
4344.244	    0.052
4345.024	    0.054
4345.805	    0.061
4346.586	    0.062
4347.367	    0.060
4348.148	    0.056
4348.929	    0.051
4349.710	    0.060
4350.492	    0.061
4351.274	    0.060
4352.055	    0.058
4352.837	    0.055
4353.619	    0.058
4354.402	    0.059
4355.184	    0.056
4355.966	    0.054
4356.749	    0.048
4357.532	    0.038
4358.315	    0.029
4359.098	    0.040
4359.881	    0.052
4360.664	    0.048
4361.448	    0.042
4362.231	    0.038
4363.015	    0.051
4363.799	    0.049
4364.583	    0.055
4365.367	    0.061
4366.151	    0.059
4366.936	    0.059
4367.720	    0.066
4368.505	    0.060
4369.290	    0.032
4370.075	    0.055
4370.860	    0.042
4371.645	    0.039
4372.431	    0.045
4373.216	    0.056
4374.002	    0.050
4374.788	    0.038
4375.574	    0.029
4376.360	    0.024
4377.146	    0.032
4377.933	    0.019
4378.719	    0.042
4379.506	    0.053
4380.293	    0.048
4381.080	    0.046
4390.535	    0.031
4391.324	    0.052
4392.113	    0.038
4392.902	    0.029
4393.691	    0.038
4394.480	    0.054
4395.270	    0.039
4396.059	    0.042
4396.849	    0.045
4397.639	    0.043
4398.429	    0.035
4399.220	    0.054
4400.010	    0.056
4400.801	    0.051
4401.591	    0.040
4402.382	    0.034
4403.173	    0.041
4403.964	    0.052
4404.755	    0.058
4405.547	    0.060
4406.338	    0.050
4407.130	    0.052
4407.922	    0.053
4408.714	    0.049
4409.506	    0.036
4410.298	    0.070
4411.090	    0.063
4411.883	    0.056
4412.675	    0.049
4413.468	    0.034
4414.261	    0.043
4415.054	    0.033
4415.848	    0.032
4416.641	    0.046
4417.434	    0.037
4418.228	    0.051
4419.022	    0.048
4419.816	    0.039
4420.610	    0.037
4421.404	    0.008
4422.199	    0.029
4422.993	    0.033
4423.788	    0.036
4424.583	    0.041
4425.377	    0.041
4426.173	    0.047
4426.968	    0.047
4427.763	    0.042
4428.559	    0.041
4429.354	    0.042
4430.150	    0.041
4430.946	    0.037
4431.742	    0.029
4432.538	    0.024
4433.335	    0.036
4434.131	    0.033
4434.928	    0.032
4435.725	    0.043
4436.522	    0.037
4437.319	    0.040
4438.116	    0.033
4438.913	    0.020
4439.711	    0.013
4440.509	    0.038
4441.306	    0.030
4442.104	    0.020
4442.902	    0.017
4443.701	    0.034
4444.499	    0.053
4445.298	    0.050
4446.096	    0.049
4446.895	    0.047
4447.694	    0.039
4448.493	    0.043
4449.292	    0.038
4450.092	    0.025
4450.891	    0.020
4451.691	    0.020
4452.491	    0.024
4453.291	    0.008
4454.091	    0.017
4454.891	    0.045
4455.691	    0.029
4456.492	    0.024
4457.293	    0.029
4458.093	    0.035
4458.894	    0.038
4459.695	    0.039
4460.497	    0.030
4461.298	    0.022
4462.100	    0.008
4462.901	    0.020
4463.703	    0.020
4464.505	    0.031
4465.307	    0.017
4466.109	    0.024
4466.912	    0.015
4467.714	    0.015
4468.517	    0.029
4469.320	    0.037
4470.123	    0.040
4470.926	    0.043
4471.729	    0.043
4472.533	    0.041
4473.336	    0.042
4474.140	    0.044
4474.944	    0.041
4475.748	    0.038
4476.552	    0.033
4477.356	    0.028
4478.161	    0.022
4478.965	    0.011
4479.770	    0.011
4480.575	    0.008
4481.380	    0.015
4482.185	    0.028
4482.990	    0.036
4483.796	    0.040
4484.601	    0.040
4485.407	    0.036
4486.213	    0.028
4487.019	    0.013
4487.825	    0.013
4488.631	    0.015
4489.438	    0.015
4490.244	    0.022
4491.051	    0.030
4491.858	    0.034
4492.665	    0.036
4493.472	    0.035
4494.280	    0.033
4495.087	    0.028
4495.895	    0.020
4496.702	    0.008
4497.510	    0.011
4498.318	    0.020
4499.127	    0.022
4499.935	    0.041
4500.743	    0.040
4501.552	    0.039
4502.361	    0.040
4503.170	    0.037
4503.979	    0.030
4504.788	    0.019
4505.597	    0.008
4506.407	    0.008
4507.216	    0.008
4508.026	    0.015
4508.836	    0.008
4509.646	    0.015
4510.456	    0.019
4511.267	    0.015
4512.077	    0.020
4512.888	    0.020
4513.699	    0.022
4514.510	    0.020
4515.321	    0.017
4516.132	    0.008
4516.943	    0.013
4517.755	    0.011
4518.567	    0.017
4519.379	    0.011
4520.191	    0.020
4521.003	    0.011
4521.815	    0.022
4522.627	    0.027
4523.440	    0.023
4524.253	    0.015
4525.065	    0.028
4525.878	    0.029
4526.692	    0.024
4527.505	    0.017
4528.318	    0.024
4529.132	    0.008
4529.946	    0.030
4530.759	    0.033
4531.573	    0.027
4532.388	    0.013
4533.202	    0.029
4534.016	    0.008
4534.831	    0.029
4535.646	    0.035
4536.461	    0.025
4537.276	    0.023
4538.091	    0.033
4538.906	    0.033
4539.722	    0.019
4540.537	    0.025
4541.353	    0.015
4542.169	    0.027
4542.985	    0.024
4543.801	    0.011
4544.618	    0.030
4545.434	    0.027
4546.251	    0.011
4547.068	    0.024
4547.885	    0.022
4548.702	    0.044
4549.519	    0.043
4550.336	    0.032
4551.154	    0.030
4551.972	    0.029
4552.789	    0.028
4553.607	    0.024
4554.425	    0.027
4555.244	    0.035
4556.062	    0.034
4556.881	    0.029
4557.699	    0.017
4558.518	    0.011
4559.337	    0.024
4560.156	    0.011
4560.976	    0.020
4561.795	    0.019
4562.615	    0.022
4563.435	    0.029
4564.254	    0.022
4565.074	    0.025
4565.895	    0.030
4566.715	    0.029
4567.535	    0.015
4568.356	    0.033
4569.177	    0.027
4569.998	    0.008
4570.819	    0.024
4571.640	    0.033
4572.461	    0.019
4573.283	    0.025
4574.105	    0.023
4574.926	    0.011
4575.748	    0.017
4576.570	    0.028
4577.393	    0.017
4578.215	    0.011
4579.038	    0.011
4579.860	    0.008
4580.683	    0.017
4581.506	    0.031
4582.329	    0.035
4583.153	    0.036
4583.976	    0.038
4584.800	    0.044
4585.623	    0.029
4586.447	    0.041
4587.271	    0.042
4588.095	    0.034
4588.920	    0.020
4589.744	    0.037
4590.569	    0.041
4591.394	    0.033
4592.219	    0.029
4593.044	    0.024
4593.869	    0.011
4594.694	    0.013
4595.520	    0.033
4596.345	    0.040
4597.171	    0.044
4597.997	    0.045
4598.823	    0.036
4599.649	    0.027
4600.476	    0.019
4601.302	    0.022
4602.129	    0.030
4602.956	    0.036
4603.783	    0.034
4604.610	    0.031
4605.437	    0.028
4606.265	    0.033
4607.092	    0.043
4607.920	    0.047
4608.748	    0.033
4609.576	    0.008
4610.404	    0.027
4611.232	    0.028
4612.061	    0.020
4612.890	    0.022
4613.718	    0.031
4614.547	    0.036
4615.376	    0.042
4616.206	    0.041
4617.035	    0.025
4617.864	    0.022
4618.694	    0.022
4619.524	    0.025
4620.354	    0.030
4621.184	    0.031
4622.014	    0.043
4622.845	    0.041
4623.675	    0.028
4624.506	    0.031
4625.337	    0.033
4626.168	    0.024
4626.999	    0.024
4627.830	    0.036
4628.662	    0.041
4629.493	    0.041
4630.325	    0.038
4631.157	    0.037
4631.989	    0.033
4632.821	    0.041
4633.654	    0.046
4634.486	    0.039
4635.319	    0.027
4636.152	    0.038
4636.985	    0.049
4637.818	    0.023
4638.651	    0.024
4639.484	    0.017
4640.318	    0.036
4641.152	    0.059
4641.985	    0.058
4642.819	    0.035
4643.654	    0.033
4644.488	    0.043
4645.322	    0.048
4646.157	    0.013
4646.992	    0.020
4647.827	    0.019
4648.662	    0.013
4649.497	    0.017
4650.332	    0.025
4651.168	    0.008
4652.003	    0.011
4652.839	    0.025
4653.675	    0.036
4654.511	    0.041
4655.347	    0.038
4656.184	    0.033
4657.020	    0.035
4657.857	    0.040
4658.694	    0.042
4659.531	    0.040
4660.368	    0.030
4661.205	    0.023
4662.043	    0.025
4662.881	    0.033
4663.718	    0.032
4664.556	    0.028
4665.394	    0.032
4666.232	    0.038
4667.071	    0.023
4667.909	    0.029
4668.748	    0.033
4669.587	    0.035
4670.426	    0.039
4671.265	    0.017
4672.104	    0.030
4672.944	    0.020
4673.783	    0.015
4674.623	    0.023
4675.463	    0.027
4676.303	    0.027
4677.143	    0.032
4677.983	    0.024
4678.824	    0.017
4679.664	    0.019
4680.505	    0.025
4681.346	    0.025
4682.187	    0.013
4683.028	    0.033
4683.870	    0.033
4684.711	    0.020
4685.553	    0.008
4686.395	    0.036
4687.237	    0.025
4688.079	    0.029
4688.921	    0.029
4689.764	    0.030
4690.606	    0.029
4691.449	    0.028
4692.292	    0.031
4693.135	    0.038
4693.978	    0.029
4694.821	    0.011
4695.665	    0.008
4696.508	    0.023
4697.352	    0.022
4698.196	    0.023
4699.040	    0.038
4699.885	    0.041
4700.729	    0.031
4701.574	    0.022
4702.418	    0.013
4703.263	    0.019
4704.108	    0.020
4704.953	    0.027
4705.799	    0.033
4706.644	    0.023
4707.490	    0.033
4708.335	    0.017
4709.181	    0.011
4710.027	    0.020
4710.874	    0.023
4711.720	    0.011
4712.567	    0.023
4713.413	    0.029
4714.260	    0.031
4715.107	    0.031
4715.954	    0.029
4716.802	    0.023
4717.649	    0.017
4718.497	    0.029
4719.344	    0.019
4720.192	    0.013
4721.040	    0.029
4721.888	    0.037
4722.737	    0.033
4723.585	    0.020
4724.434	    0.036
4725.283	    0.037
4726.132	    0.028
4726.981	    0.017
4727.830	    0.030
4728.680	    0.013
4729.529	    0.024
4730.379	    0.008
4731.229	    0.019
4732.079	    0.013
4732.929	    0.035
4733.779	    0.027
4734.630	    0.020
4735.480	    0.011
4736.331	    0.013
4737.182	    0.029
4738.033	    0.041
4738.885	    0.041
4739.736	    0.028
4740.588	    0.020
4741.439	    0.025
4742.291	    0.025
4743.143	    0.030
4743.995	    0.044
4744.848	    0.051
4745.700	    0.020
4746.553	    0.028
4747.406	    0.008
4748.259	    0.013
4749.112	    0.030
4749.965	    0.032
4750.818	    0.025
4751.672	    0.038
4752.526	    0.027
4753.379	    0.024
4754.233	    0.028
4755.088	    0.022
4755.942	    0.029
4756.796	    0.038
4757.651	    0.025
4758.506	    0.015
4759.361	    0.023
4760.216	    0.035
4761.071	    0.041
4761.926	    0.043
4762.782	    0.041
4763.638	    0.041
4764.494	    0.040
4765.350	    0.040
4766.206	    0.041
4767.062	    0.047
4767.919	    0.030
4768.775	    0.023
4769.632	    0.030
4770.489	    0.031
4771.346	    0.024
4772.203	    0.015
4773.061	    0.025
4773.918	    0.041
4774.776	    0.045
4775.634	    0.040
4776.492	    0.034
4777.350	    0.034
4778.208	    0.039
4779.067	    0.043
4779.925	    0.028
4780.784	    0.028
4781.643	    0.029
4782.502	    0.027
4783.361	    0.020
4784.221	    0.019
4785.080	    0.033
4785.940	    0.029
4786.800	    0.023
4787.660	    0.028
4788.520	    0.030
4789.381	    0.024
4790.241	    0.033
4791.102	    0.036
4791.962	    0.033
4792.823	    0.008
4793.684	    0.015
4794.546	    0.034
4795.407	    0.040
4796.269	    0.019
4797.130	    0.022
4797.992	    0.041
4798.854	    0.031
4799.717	    0.022
4800.579	    0.028
4801.441	    0.036
4802.304	    0.035
4803.167	    0.032
4804.030	    0.013
4804.893	    0.023
4805.756	    0.022
4806.620	    0.023
4807.483	    0.034
4808.347	    0.008
4809.211	    0.017
4810.075	    0.022
4810.939	    0.033
4811.803	    0.023
4812.668	    0.017
4813.533	    0.008
4814.397	    0.027
4815.262	    0.015
4816.128	    0.027
4816.993	    0.011
4817.858	    0.025
4818.724	    0.033
4819.590	    0.022
4820.456	    0.036
4821.322	    0.043
4822.188	    0.027
4823.054	    0.037
4823.921	    0.029
4824.787	    0.023
4825.654	    0.035
4826.521	    0.032
4827.388	    0.024
4828.256	    0.025
4829.123	    0.034
4829.991	    0.041
4830.859	    0.042
4831.727	    0.036
4832.595	    0.015
4833.463	    0.011
4834.331	    0.020
4835.200	    0.013
4836.069	    0.020
4836.937	    0.022
4837.806	    0.025
4838.676	    0.032
4839.545	    0.039
4840.415	    0.025
4841.284	    0.011
4842.154	    0.013
4843.024	    0.019
4843.894	    0.020
4844.764	    0.028
4845.635	    0.035
4846.505	    0.037
4847.376	    0.028
4848.247	    0.008
4849.118	    0.013
4849.989	    0.028
4850.861	    0.031
4851.732	    0.031
4852.604	    0.033
4853.476	    0.030
4854.348	    0.022
4855.220	    0.024
4856.092	    0.023
4856.965	    0.028
4857.837	    0.041
4858.710	    0.029
4859.583	    0.025
4860.456	    0.029
4861.329	    0.038
4862.203	    0.036
4863.076	    0.039
4863.950	    0.047
4864.824	    0.047
4865.698	    0.048
4866.572	    0.020
4867.447	    0.029
4868.321	    0.041
4869.196	    0.046
4870.071	    0.035
4870.946	    0.023
4871.821	    0.023
4872.696	    0.043
4873.571	    0.041
4874.447	    0.045
4875.323	    0.045
4876.199	    0.042
4877.075	    0.041
4877.951	    0.045
4878.827	    0.039
4879.704	    0.051
4880.581	    0.045
4881.458	    0.046
4882.335	    0.049
4883.212	    0.051
4884.089	    0.053
4884.967	    0.051
4885.844	    0.028
4886.722	    0.042
4887.600	    0.043
4888.478	    0.033
4889.356	    0.024
4890.235	    0.033
4891.114	    0.046
4891.992	    0.038
4892.871	    0.032
4893.750	    0.054
4894.630	    0.050
4895.509	    0.051
4896.388	    0.056
4897.268	    0.056
4898.148	    0.051
4899.028	    0.049
4899.908	    0.064
4900.789	    0.057
4901.669	    0.055
4902.550	    0.053
4903.431	    0.049
4904.312	    0.043
4905.193	    0.041
4906.074	    0.047
4906.955	    0.022
4907.837	    0.073
4908.719	    0.111
4909.601	    0.146
4910.483	    0.169
4911.365	    0.173
4912.247	    0.158
4913.130	    0.128
4914.013	    0.087
4914.896	    0.047
4915.779	    0.023
4916.662	    0.049
4917.545	    0.058
4918.429	    0.059
4919.312	    0.058
4920.196	    0.056
4921.080	    0.052
4921.964	    0.043
4922.849	    0.048
4923.733	    0.053
4924.618	    0.049
4925.502	    0.042
4926.387	    0.046
4927.273	    0.056
4928.158	    0.053
4929.043	    0.051
4929.929	    0.058
4930.815	    0.052
4931.700	    0.045
4932.586	    0.045
4933.473	    0.050
4934.359	    0.052
4935.246	    0.045
4936.132	    0.038
4937.019	    0.046
4937.906	    0.054
4938.793	    0.053
4939.681	    0.045
4940.568	    0.040
4941.456	    0.043
4942.344	    0.044
4943.232	    0.057
4944.120	    0.054
4945.008	    0.054
4945.896	    0.051
4946.785	    0.059
4947.674	    0.066
4948.563	    0.058
4949.452	    0.029
4950.341	    0.039
4951.230	    0.049
4952.120	    0.045
4953.010	    0.043
4953.900	    0.051
4954.790	    0.054
4955.680	    0.051
4956.570	    0.051
4957.461	    0.047
4958.351	    0.056
4959.242	    0.046
4960.133	    0.049
4961.024	    0.052
4961.916	    0.051
4962.807	    0.044
4963.699	    0.037
4964.591	    0.045
4965.483	    0.045
4966.375	    0.044
4967.267	    0.050
4968.159	    0.051
4969.052	    0.041
4969.945	    0.041
4970.838	    0.043
4971.731	    0.041
4972.624	    0.051
4973.518	    0.054
4974.411	    0.049
4975.305	    0.049
4976.199	    0.061
4977.093	    0.062
4977.987	    0.049
4978.881	    0.037
4979.776	    0.043
4980.671	    0.040
4981.565	    0.038
4982.460	    0.045
4983.356	    0.049
4984.251	    0.041
4985.146	    0.042
4986.042	    0.049
4986.938	    0.051
4987.834	    0.044
4988.730	    0.045
4989.626	    0.054
4990.523	    0.060
4991.419	    0.053
4992.316	    0.050
4993.213	    0.058
4994.110	    0.060
4995.007	    0.054
4995.905	    0.049
4996.802	    0.052
4997.700	    0.054
4998.598	    0.056
4999.496	    0.056
5000.394	    0.054
5001.293	    0.054
5002.191	    0.055
5003.090	    0.047
5003.989	    0.029
5004.888	    0.008
5005.787	    0.011
5006.687	    0.025
5007.586	    0.045
5008.486	    0.051
5009.386	    0.055
5010.286	    0.049
5011.186	    0.033
5012.086	    0.011
5012.987	    0.028
5013.887	    0.039
5014.788	    0.041
5015.689	    0.042
5016.590	    0.045
5017.492	    0.045
5018.393	    0.045
5019.295	    0.047
5020.197	    0.048
5021.098	    0.045
5022.001	    0.041
5022.903	    0.045
5023.805	    0.043
5024.708	    0.045
5025.611	    0.043
5026.514	    0.044
5027.417	    0.047
5028.320	    0.048
5029.223	    0.050
5030.127	    0.050
5031.031	    0.041
5031.935	    0.044
5032.839	    0.043
5033.743	    0.047
5034.647	    0.032
5035.552	    0.029
5036.456	    0.042
5037.361	    0.050
5038.266	    0.047
5039.172	    0.039
5040.077	    0.048
5040.982	    0.052
5041.888	    0.042
5042.794	    0.034
5043.700	    0.050
5044.606	    0.055
5045.513	    0.054
5046.419	    0.048
5047.326	    0.038
5048.233	    0.031
5049.140	    0.031
5050.047	    0.033
5050.954	    0.036
5051.861	    0.044
5052.769	    0.027
5053.677	    0.029
5054.585	    0.048
5055.493	    0.071
5056.401	    0.094
5057.310	    0.106
5058.218	    0.105
5059.127	    0.100
5060.036	    0.076
5060.945	    0.054
5061.855	    0.033
5062.764	    0.019
5063.674	    0.011
5064.583	    0.011
5065.493	    0.025
5066.403	    0.033
5067.314	    0.040
5068.224	    0.047
5069.135	    0.036
5070.045	    0.031
5070.956	    0.045
5071.867	    0.047
5072.779	    0.038
5073.690	    0.033
5074.602	    0.029
5075.513	    0.019
5076.425	    0.033
5077.337	    0.034
5078.249	    0.008
5079.162	    0.008
5080.074	    0.022
5080.987	    0.033
5081.900	    0.031
5082.813	    0.038
5083.726	    0.040
5084.640	    0.034
5085.553	    0.028
5086.467	    0.015
5087.381	    0.023
5088.295	    0.008
5089.209	    0.008
5090.123	    0.015
5091.038	    0.011
5091.952	    0.020
5092.867	    0.017
5093.782	    0.015
5094.697	    0.033
5095.613	    0.045
5096.528	    0.041
5097.444	    0.032
5098.360	    0.023
5099.276	    0.008
5100.192	    0.015
5101.108	    0.013
5102.025	    0.011
5102.941	    0.011
5103.858	    0.020
5104.775	    0.035
5105.692	    0.039
5106.610	    0.017
5107.527	    0.008
5108.445	    0.038
5109.363	    0.043
5110.281	    0.036
5111.199	    0.032
5112.117	    0.022
5113.036	    0.015
5113.954	    0.025
5114.873	    0.022
5115.792	    0.011
5116.711	    0.013
5117.630	    0.015
5118.550	    0.011
5119.469	    0.015
5120.389	    0.029
5121.309	    0.029
5122.229	    0.015
5123.150	    0.008
5124.070	    0.011
5124.991	    0.011
5125.911	    0.022
5126.832	    0.025
5127.753	    0.011
5128.675	    0.019
5129.596	    0.032
5130.518	    0.008
5131.440	    0.030
5132.362	    0.043
5133.284	    0.038
5134.206	    0.008
5135.128	    0.025
5136.051	    0.022
5136.974	    0.022
5137.897	    0.035
5138.820	    0.038
5139.743	    0.008
5140.666	    0.023
5141.590	    0.030
5142.514	    0.008
5143.438	    0.017
5144.362	    0.015
5145.286	    0.013
5146.211	    0.023
5147.135	    0.033
5148.060	    0.028
5148.985	    0.020
5149.910	    0.020
5150.835	    0.015
5151.761	    0.008
5152.686	    0.033
5153.612	    0.022
5154.538	    0.030
5155.464	    0.030
5156.390	    0.020
5157.317	    0.020
5158.243	    0.008
5159.170	    0.028
5160.097	    0.015
5161.024	    0.023
5161.951	    0.027
5162.879	    0.038
5163.806	    0.030
5164.734	    0.023
5165.662	    0.030
5166.590	    0.023
5167.518	    0.027
5168.447	    0.015
5169.375	    0.029
5170.304	    0.020
5171.233	    0.017
5172.162	    0.027
5173.091	    0.011
5174.021	    0.031
5174.950	    0.011
5175.880	    0.008
5176.810	    0.022
5177.740	    0.027
5178.670	    0.025
5179.601	    0.032
5180.531	    0.038
5181.462	    0.030
5182.393	    0.022
5183.324	    0.025
5184.255	    0.008
5185.187	    0.033
5186.118	    0.034
5187.050	    0.025
5187.982	    0.022
5188.914	    0.024
5189.846	    0.013
5190.779	    0.023
5191.712	    0.043
5192.644	    0.046
5193.577	    0.041
5194.510	    0.046
5195.444	    0.051
5196.377	    0.044
5197.311	    0.038
5198.244	    0.048
5199.178	    0.057
5200.112	    0.057
5201.047	    0.056
5201.981	    0.055
5202.916	    0.054
5203.851	    0.054
5204.786	    0.053
5205.721	    0.050
5206.656	    0.045
5207.591	    0.037
5208.527	    0.024
5209.463	    0.008
5210.399	    0.024
5231.032	    0.038
5231.972	    0.043
5232.912	    0.045
5233.852	    0.047
5234.793	    0.049
5235.733	    0.049
5236.674	    0.053
5237.615	    0.057
5238.556	    0.053
5239.497	    0.044
5240.438	    0.044
5241.380	    0.049
5242.322	    0.048
5243.263	    0.041
5244.205	    0.044
5245.148	    0.055
5246.090	    0.060
5247.033	    0.059
5247.975	    0.062
5259.301	    0.045
5260.246	    0.054
5261.191	    0.054
5262.136	    0.053
5263.082	    0.055
5264.027	    0.054
5264.973	    0.047
5265.919	    0.036
5266.865	    0.024
5267.811	    0.027
5268.758	    0.042
5269.704	    0.052
5270.651	    0.052
5271.598	    0.045
5272.545	    0.043
5273.493	    0.037
5274.440	    0.039
5275.388	    0.040
5276.335	    0.041
5277.283	    0.033
5278.232	    0.027
5279.180	    0.033
5280.128	    0.049
5281.077	    0.051
5282.026	    0.045
5282.975	    0.043
5283.924	    0.030
5284.873	    0.029
5285.823	    0.043
5286.773	    0.038
5287.722	    0.028
5288.672	    0.024
5289.623	    0.040
5290.573	    0.034
5291.523	    0.033
5292.474	    0.038
5293.425	    0.035
5294.376	    0.033
5295.327	    0.035
5296.279	    0.028
5297.230	    0.017
5298.182	    0.025
5299.134	    0.011
5300.086	    0.020
